0.450803 9.612325
0.452368 9.604674
0.453933 9.596403
0.455498 9.587524
0.457062 9.578050
0.458627 9.567993
0.460192 9.557368
0.461757 9.546189
0.463322 9.534471
0.464887 9.522233
0.466452 9.509490
0.468017 9.496261
0.469582 9.482564
0.471147 9.468420
0.472711 9.453849
0.474276 9.438871
0.475841 9.423508
0.477406 9.407784
0.478971 9.391720
0.480536 9.375341
0.482101 9.358670
0.483666 9.341734
0.485231 9.324556
0.486795 9.307164
0.488360 9.289582
0.489925 9.271839
0.491490 9.253961
0.493055 9.235976
0.494620 9.217912
0.496185 9.199797
0.497750 9.181660
0.499314 9.163529
0.500879 9.145432
0.502444 9.127400
0.504009 9.109461
0.505574 9.091644
0.507139 9.073978
0.508704 9.056492
0.510269 9.039215
0.511834 9.022175
0.513398 9.005402
0.514963 8.988922
0.516528 8.972765
0.518093 8.956957
0.519658 8.941525
0.521223 8.926496
0.522788 8.911895
0.524353 8.897749
0.525918 8.884081
0.527482 8.870916
0.529047 8.858277
0.530612 8.846185
0.532177 8.834663
0.533742 8.823731
0.535307 8.813409
0.536872 8.803714
0.538437 8.794666
0.540002 8.786278
0.541566 8.778569
0.543131 8.771550
0.544696 8.765235
0.546261 8.759635
0.547826 8.754761
0.549391 8.750622
0.550956 8.747224
0.552521 8.744576
0.554086 8.742680
0.555651 8.741542
0.557215 8.741162


0.000000 8.719073
0.003275 8.722039
0.006551 8.730915
0.009826 8.745641
0.013102 8.766116
0.016377 8.792201
0.019652 8.823716
0.022928 8.860446
0.026203 8.902134
0.029478 8.948492
0.032754 8.999191
0.036029 9.053869
0.039305 9.112124
0.042580 9.173517
0.045855 9.237566
0.049131 9.303744
0.052406 9.371466
0.055682 9.440080
0.058957 9.508844
0.062232 9.576888
0.065508 9.643149
0.068783 9.706252
0.072058 9.764276
0.075334 9.814281
0.078609 9.851387
0.081885 9.867255
0.085160 9.849534
0.088435 9.788087
0.091711 9.686107
0.094986 9.556708
0.098262 9.411344
0.101537 9.256720
0.104812 9.096364
0.108088 8.932133
0.111363 8.765025
0.114638 8.595581
0.117914 8.424093
0.121189 8.250704
0.124465 8.075467
0.127740 7.898381
0.131015 7.719411
0.134291 7.538500
0.137566 7.355582
0.140841 7.170583
0.144117 6.983432
0.147392 6.794059
0.150668 6.602405
0.153943 6.408417
0.157218 6.212058
0.160494 6.013305
0.163769 5.812153
0.167045 5.608616
0.170320 5.402729
0.173595 5.194552
0.176871 4.984171
0.180146 4.771701
0.183421 4.557287
0.186697 4.341107
0.189972 4.123377
0.193247 3.904350
0.196523 3.684324
0.199798 3.463641
0.203074 3.242694
0.206349 3.021929
0.209624 2.801849
0.212900 2.583016
0.216175 2.366055
0.219451 2.151650
0.222726 1.940542
0.226001 1.733514
0.229277 1.531373
0.232552 1.334914
0.235827 1.144864
0.239103 0.961807
0.242378 0.786090
0.245654 0.617704
0.248929 0.456177
0.252204 0.300497
0.255480 0.149099
0.258755 -0.002235

0.258755 -0.002235
0.260968 -0.096217
0.263181 -0.189319
0.265394 -0.276344
0.267607 -0.354374
0.269821 -0.420581
0.272034 -0.472123
0.274247 -0.505921
0.276460 -0.518223
0.278673 -0.503651
0.280886 -0.452681
0.283099 -0.341667
0.285312 0.125133
0.287525 0.442976
0.289738 0.654346
0.291951 0.844961
0.294165 1.027340
0.296378 1.205736
0.298591 1.381946
0.300804 1.556781
0.303017 1.730594
0.305230 1.903507
0.307443 2.075515
0.309656 2.246547
0.311869 2.416492
0.314082 2.585218
0.316296 2.752586
0.318509 2.918453
0.320722 3.082677
0.322935 3.245118
0.325148 3.405642
0.327361 3.564122
0.329574 3.720436
0.331787 3.874469
0.334000 4.026112
0.336213 4.175266
0.338426 4.321836
0.340639 4.465738
0.342853 4.606892
0.345066 4.745228
0.347279 4.880681
0.349492 5.013195
0.351705 5.142722
0.353918 5.269218
0.356131 5.392649
0.358344 5.512986
0.360557 5.630207
0.362770 5.744294
0.364983 5.855236
0.367196 5.963028
0.369410 6.067665
0.371623 6.169149
0.373836 6.267482
0.376049 6.362669
0.378262 6.454715
0.380475 6.543624
0.382688 6.629398
0.384901 6.712037
0.387114 6.791536
0.389327 6.867887
0.391540 6.941074
0.393753 7.011076
0.395967 7.077864
0.398180 7.141399
0.400393 7.201638
0.402606 7.258527
0.404819 7.312003
0.407032 7.361997
0.409245 7.408435
0.411458 7.451235
0.413671 7.490311
0.415884 7.525578
0.418098 7.556948
0.420311 7.584337
0.422524 7.607665
0.424737 7.626861
0.426950 7.641860
0.429163 7.652613
0.431376 7.659080
0.433589 7.661238

0.433589 7.661238
0.435154 7.662391
0.436719 7.665848
0.438284 7.671593
0.439849 7.679607
0.441414 7.689858
0.442978 7.702307
0.444543 7.716907
0.446108 7.733603
0.447673 7.752332
0.449238 7.773022
0.450803 7.795595
0.452368 7.819965
0.453933 7.846039
0.455498 7.873717
0.457062 7.902895
0.458627 7.933460
0.460192 7.965295
0.461757 7.998277
0.463322 8.032277
0.464887 8.067164
0.466452 8.102801
0.468017 8.139047
0.469582 8.175758
0.471147 8.212787
0.472711 8.249985
0.474276 8.287201
0.475841 8.324283
0.477406 8.361078
0.478971 8.397434
0.480536 8.433199
0.482101 8.468226
0.483666 8.502368
0.485231 8.535484
0.486795 8.567438
0.488360 8.598101
0.489925 8.627352
0.491490 8.655080
0.493055 8.681183
0.494620 8.705571
0.496185 8.728167
0.497750 8.748910
0.499314 8.767750
0.500879 8.784654
0.502444 8.799605
0.504009 8.812602
0.505574 8.823657
0.507139 8.832801
0.508704 8.840077
0.510269 8.845544
0.511834 8.849271
0.513398 8.851341
0.514963 8.851849
0.516528 8.850895
0.518093 8.848590
0.519658 8.845051
0.521223 8.840398
0.522788 8.834758
0.524353 8.828256
0.525918 8.821022
0.527482 8.813184
0.529047 8.804869
0.530612 8.796204
0.532177 8.787310
0.533742 8.778306
0.535307 8.769307
0.536872 8.760422
0.538437 8.751756
0.540002 8.743406
0.541566 8.735465
0.543131 8.728016
0.544696 8.721138
0.546261 8.714901
0.547826 8.709368
0.549391 8.704592
0.550956 8.700620
0.552521 8.697491
0.554086 8.695235
0.555651 8.693873
0.557215 8.693417


0.000000 13.464365
0.003275 13.464837
0.006551 13.466266
0.009826 13.468653
0.013102 13.471918
0.016377 13.475764
0.019652 13.479571
0.022928 13.482975
0.026203 13.486509
0.029478 13.490444
0.032754 13.494730
0.036029 13.499316
0.039305 13.504187
0.042580 13.509363
0.045855 13.514885
0.049131 13.520823
0.052406 13.527265
0.055682 13.534322
0.058957 13.542128
0.062232 13.550833
0.065508 13.560608
0.068783 13.571640
0.072058 13.584130
0.075334 13.598288
0.078609 13.614327
0.081885 13.632458
0.085160 13.652879
0.088435 13.675770
0.091711 13.701277
0.094986 13.729504
0.098262 13.760502
0.101537 13.794263
0.104812 13.830709
0.108088 13.869694
0.111363 13.911005
0.114638 13.954364
0.117914 13.999443
0.121189 14.045871
0.124465 14.093252
0.127740 14.141176
0.131015 14.189236
0.134291 14.237038
0.137566 14.284211
0.140841 14.330415
0.144117 14.375346
0.147392 14.418739
0.150668 14.460368
0.153943 14.500046
0.157218 14.537623
0.160494 14.572985
0.163769 14.606050
0.167045 14.636768
0.170320 14.665114
0.173595 14.691091
0.176871 14.714721
0.180146 14.736050
0.183421 14.755139
0.186697 14.772067
0.189972 14.786927
0.193247 14.799822
0.196523 14.810869
0.199798 14.820191
0.203074 14.827920
0.206349 14.834192
0.209624 14.839146
0.212900 14.842927
0.216175 14.845676
0.219451 14.847535
0.222726 14.848645
0.226001 14.849141
0.229277 14.849151
0.232552 14.848799
0.235827 14.848199
0.239103 14.847456
0.242378 14.846661
0.245654 14.845897
0.248929 14.845231
0.252204 14.844716
0.255480 14.844391
0.258755 14.844281

0.258755 14.844281
0.260968 14.845392
0.263181 14.848716
0.265394 14.854226
0.267607 14.861877
0.269821 14.871606
0.272034 14.883333
0.274247 14.896962
0.276460 14.912380
0.278673 14.929463
0.280886 14.948070
0.283099 14.968048
0.285312 14.989234
0.287525 15.011455
0.289738 15.034527
0.291951 15.058263
0.294165 15.082465
0.296378 15.106935
0.298591 15.131468
0.300804 15.155860
0.303017 15.179905
0.305230 15.203397
0.307443 15.226134
0.309656 15.247917
0.311869 15.268550
0.314082 15.287843
0.316296 15.305613
0.318509 15.321684
0.320722 15.335890
0.322935 15.348071
0.325148 15.358081
0.327361 15.365783
0.329574 15.371051
0.331787 15.373774
0.334000 15.373852
0.336213 15.371200
0.338426 15.365746
0.340639 15.357434
0.342853 15.346223
0.345066 15.332088
0.347279 15.315020
0.349492 15.295026
0.351705 15.272130
0.353918 15.246372
0.356131 15.217810
0.358344 15.186517
0.360557 15.152582
0.362770 15.116112
0.364983 15.077226
0.367196 15.036062
0.369410 14.992769
0.371623 14.947513
0.373836 14.900470
0.376049 14.851832
0.378262 14.801801
0.380475 14.750591
0.382688 14.698428
0.384901 14.645548
0.387114 14.592197
0.389327 14.538629
0.391540 14.485109
0.393753 14.431909
0.395967 14.379305
0.398180 14.327583
0.400393 14.277031
0.402606 14.227939
0.404819 14.180600
0.407032 14.135306
0.409245 14.092344
0.411458 14.051996
0.413671 14.014536
0.415884 13.980224
0.418098 13.949306
0.420311 13.922010
0.422524 13.898542
0.424737 13.879083
0.426950 13.863784
0.429163 13.852767
0.431376 13.846121
0.433589 13.843900

0.433589 13.843900
0.435154 13.840816
0.436719 13.831780
0.438284 13.817374
0.439849 13.798394
0.441414 13.775691
0.442978 13.750059
0.444543 13.722185
0.446108 13.692635
0.447673 13.661866
0.449238 13.630246
0.450803 13.598072
0.452368 13.565584
0.453933 13.532984
0.455498 13.500439
0.457062 13.468096
0.458627 13.436082
0.460192 13.404514
0.461757 13.373496
0.463322 13.343129
0.464887 13.313507
0.466452 13.284722
0.468017 13.256863
0.469582 13.230018
0.471147 13.204275
0.472711 13.179721
0.474276 13.156444
0.475841 13.134531
0.477406 13.114069
0.478971 13.095145
0.480536 13.077846
0.482101 13.062255
0.483666 13.048454
0.485231 13.036522
0.486795 13.026535
0.488360 13.018561
0.489925 13.012664
0.491490 13.008899
0.493055 13.007314
0.494620 13.007945
0.496185 13.010818
0.497750 13.015947
0.499314 13.023331
0.500879 13.032957
0.502444 13.044798
0.504009 13.058810
0.505574 13.074936
0.507139 13.093104
0.508704 13.113226
0.510269 13.135202
0.511834 13.158918
0.513398 13.184246
0.514963 13.211050
0.516528 13.239179
0.518093 13.268477
0.519658 13.298776
0.521223 13.329902
0.522788 13.361677
0.524353 13.393915
0.525918 13.426427
0.527482 13.459020
0.529047 13.491500
0.530612 13.523672
0.532177 13.555340
0.533742 13.586308
0.535307 13.616385
0.536872 13.645379
0.538437 13.673104
0.540002 13.699381
0.541566 13.724035
0.543131 13.746899
0.544696 13.767818
0.546261 13.786645
0.547826 13.803249
0.549391 13.817510
0.550956 13.829324
0.552521 13.838605
0.554086 13.845285
0.555651 13.849313
0.557215 13.850658


0.000000 13.464365
0.003275 13.464720
0.006551 13.465743
0.009826 13.467308
0.013102 13.469172
0.016377 13.470714
0.019652 13.469283
0.022928 13.448024
0.026203 13.346909
0.029478 13.186218
0.032754 13.013272
0.036029 12.837671
0.039305 12.661619
0.042580 12.485882
0.045855 12.310817
0.049131 12.136640
0.052406 11.963523
0.055682 11.791635
0.058957 11.621188
0.062232 11.452476
0.065508 11.285948
0.068783 11.122329
0.072058 10.962863
0.075334 10.809779
0.078609 10.667229
0.081885 10.542805
0.085160 10.448105
0.088435 10.392511
0.091711 10.372094
0.094986 10.373026
0.098262 10.383177
0.101537 10.395216
0.104812 10.405047
0.108088 10.410316
0.111363 10.409597
0.114638 10.401994
0.117914 10.386933
0.121189 10.364055
0.124465 10.333150
0.127740 10.294116
0.131015 10.246929
0.134291 10.191625
0.137566 10.128281
0.140841 10.057008
0.144117 9.977938
0.147392 9.891224
0.150668 9.797030
0.153943 9.695532
0.157218 9.586918
0.160494 9.471387
0.163769 9.349149
0.167045 9.220427
0.170320 9.085462
0.173595 8.944511
0.176871 8.797853
0.180146 8.645792
0.183421 8.488658
0.186697 8.326816
0.189972 8.160667
0.193247 7.990654
0.196523 7.817270
0.199798 7.641065
0.203074 7.462651
0.206349 7.282716
0.209624 7.102036
0.212900 6.921484
0.216175 6.742048
0.219451 6.564846
0.222726 6.391143
0.226001 6.222372
0.229277 6.060141
0.232552 5.906250
0.235827 5.762681
0.239103 5.631582
0.242378 5.515218
0.245654 5.415891
0.248929 5.335823
0.252204 5.277004
0.255480 5.241022
0.258755 5.228909

0.258755 5.228909
0.260968 5.237279
0.263181 5.262180
0.265394 5.303012
0.267607 5.358837
0.269821 5.428476
0.272034 5.510594
0.274247 5.603791
0.276460 5.706676
0.278673 5.817916
0.280886 5.936270
0.283099 6.060609
0.285312 6.189916
0.287525 6.323291
0.289738 6.459940
0.291951 6.599168
0.294165 6.740367
0.296378 6.883010
0.298591 7.026638
0.300804 7.170851
0.303017 7.315307
0.305230 7.459707
0.307443 7.603796
0.309656 7.747353
0.311869 7.890192
0.314082 8.032153
0.316296 8.173104
0.318509 8.312935
0.320722 8.451555
0.322935 8.588895
0.325148 8.724899
0.327361 8.859529
0.329574 8.992759
0.331787 9.124574
0.334000 9.254973
0.336213 9.383961
0.338426 9.511555
0.340639 9.637776
0.342853 9.762654
0.345066 9.886222
0.347279 10.008519
0.349492 10.129585
0.351705 10.249465
0.353918 10.368203
0.356131 10.485845
0.358344 10.602436
0.360557 10.718019
0.362770 10.832638
0.364983 10.946332
0.367196 11.059137
0.369410 11.171087
0.371623 11.282211
0.373836 11.392534
0.376049 11.502076
0.378262 11.610852
0.380475 11.718873
0.382688 11.826145
0.384901 11.932665
0.387114 12.038430
0.389327 12.143426
0.391540 12.247636
0.393753 12.351037
0.395967 12.453598
0.398180 12.555280
0.400393 12.656037
0.402606 12.755810
0.404819 12.854527
0.407032 12.952100
0.409245 13.048415
0.411458 13.143323
0.413671 13.236627
0.415884 13.328050
0.418098 13.417196
0.420311 13.503474
0.422524 13.585961
0.424737 13.663165
0.426950 13.732599
0.429163 13.790153
0.431376 13.829606
0.433589 13.843900

0.433589 13.843900
0.435154 13.840816
0.436719 13.831780
0.438284 13.817374
0.439849 13.798394
0.441414 13.775691
0.442978 13.750059
0.444543 13.722185
0.446108 13.692635
0.447673 13.661866
0.449238 13.630246
0.450803 13.598072
0.452368 13.565584
0.453933 13.532984
0.455498 13.500439
0.457062 13.468096
0.458627 13.436082
0.460192 13.404514
0.461757 13.373496
0.463322 13.343129
0.464887 13.313507
0.466452 13.284722
0.468017 13.256863
0.469582 13.230018
0.471147 13.204275
0.472711 13.179721
0.474276 13.156444
0.475841 13.134531
0.477406 13.114069
0.478971 13.095145
0.480536 13.077846
0.482101 13.062255
0.483666 13.048454
0.485231 13.036522
0.486795 13.026535
0.488360 13.018561
0.489925 13.012664
0.491490 13.008899
0.493055 13.007314
0.494620 13.007945
0.496185 13.010818
0.497750 13.015947
0.499314 13.023331
0.500879 13.032957
0.502444 13.044798
0.504009 13.058810
0.505574 13.074936
0.507139 13.093104
0.508704 13.113226
0.510269 13.135202
0.511834 13.158918
0.513398 13.184246
0.514963 13.211050
0.516528 13.239179
0.518093 13.268477
0.519658 13.298776
0.521223 13.329902
0.522788 13.361677
0.524353 13.393915
0.525918 13.426427
0.527482 13.459020
0.529047 13.491500
0.530612 13.523672
0.532177 13.555340
0.533742 13.586308
0.535307 13.616385
0.536872 13.645379
0.538437 13.673104
0.540002 13.699381
0.541566 13.724035
0.543131 13.746899
0.544696 13.767818
0.546261 13.786645
0.547826 13.803249
0.549391 13.817510
0.550956 13.829324
0.552521 13.838605
0.554086 13.845285
0.555651 13.849313
0.557215 13.850658


0.000000 14.673812
0.003275 14.604317
0.006551 14.454374
0.009826 14.277047
0.013102 14.088714
0.016377 13.895023
0.019652 13.698652
0.022928 13.501279
0.026203 13.304187
0.029478 13.108485
0.032754 12.915208
0.036029 12.725345
0.039305 12.539864
0.042580 12.359708
0.045855 12.185793
0.049131 12.018994
0.052406 11.860132
0.055682 11.709956
0.058957 11.569118
0.062232 11.438166
0.065508 11.317536
0.068783 11.207577
0.072058 11.108623
0.075334 11.021144
0.078609 10.946014
0.081885 10.884887
0.085160 10.840533
0.088435 10.816674
0.091711 10.816749
0.094986 10.842094
0.098262 10.891339
0.101537 10.961595
0.104812 11.049879
0.108088 11.153742
0.111363 11.271286
0.114638 11.400979
0.117914 11.541482
0.121189 11.691523
0.124465 11.849823
0.127740 12.015034
0.131015 12.185702
0.134291 12.360213
0.137566 12.536723
0.140841 12.713007
0.144117 12.886108
0.147392 13.051247
0.150668 13.197294
0.153943 13.280381
0.157218 13.161358
0.160494 12.871295
0.163769 12.533011
0.167045 12.176306
0.170320 11.808311
0.173595 11.431570
0.176871 11.047298
0.180146 10.656209
0.183421 10.258796
0.186697 9.855436
0.189972 9.446448
0.193247 9.032111
0.196523 8.612685
0.199798 8.188417
0.203074 7.759546
0.206349 7.326309
0.209624 6.888940
0.212900 6.447675
0.216175 6.002753
0.219451 5.554412
0.222726 5.102898
0.226001 4.648457
0.229277 4.191340
0.232552 3.731803
0.235827 3.270102
0.239103 2.806501
0.242378 2.341264
0.245654 1.874660
0.248929 1.406959
0.252204 0.938433
0.255480 0.469359
0.258755 -0.002235

0.258755 -0.002235
0.260968 0.309525
0.263181 0.618981
0.265394 0.928270
0.267607 1.237312
0.269821 1.546025
0.272034 1.854326
0.274247 2.162131
0.276460 2.469352
0.278673 2.775904
0.280886 3.081698
0.283099 3.386643
0.285312 3.690646
0.287525 3.993610
0.289738 4.295437
0.291951 4.596024
0.294165 4.895264
0.296378 5.193045
0.298591 5.489251
0.300804 5.783760
0.303017 6.076440
0.305230 6.367157
0.307443 6.655766
0.309656 6.942111
0.311869 7.226031
0.314082 7.507349
0.316296 7.785879
0.318509 8.061419
0.320722 8.333754
0.322935 8.602650
0.325148 8.867856
0.327361 9.129099
0.329574 9.386081
0.331787 9.638476
0.334000 9.885923
0.336213 10.128021
0.338426 10.364313
0.340639 10.594273
0.342853 10.817273
0.345066 11.032535
0.347279 11.239044
0.349492 11.435391
0.351705 11.619459
0.353918 11.787815
0.356131 11.934454
0.358344 12.048489
0.360557 12.111685
0.362770 12.103390
0.364983 12.020088
0.367196 11.881644
0.369410 11.711132
0.371623 11.523463
0.373836 11.326808
0.376049 11.125671
0.378262 10.922704
0.380475 10.719611
0.382688 10.517585
0.384901 10.317542
0.387114 10.120235
0.389327 9.926330
0.391540 9.736440
0.393753 9.551154
0.395967 9.371053
0.398180 9.196713
0.400393 9.028717
0.402606 8.867655
0.404819 8.714123
0.407032 8.568724
0.409245 8.432064
0.411458 8.304744
0.413671 8.187360
0.415884 8.080491
0.418098 7.984691
0.420311 7.900482
0.422524 7.828342
0.424737 7.768697
0.426950 7.721911
0.429163 7.688277
0.431376 7.668009
0.433589 7.661238

0.433589 7.661238
0.435154 7.662391
0.436719 7.665848
0.438284 7.671593
0.439849 7.679607
0.441414 7.689858
0.442978 7.702307
0.444543 7.716907
0.446108 7.733603
0.447673 7.752332
0.449238 7.773022
0.450803 7.795595
0.452368 7.819965
0.453933 7.846039
0.455498 7.873717
0.457062 7.902895
0.458627 7.933460
0.460192 7.965295
0.461757 7.998277
0.463322 8.032277
0.464887 8.067164
0.466452 8.102801
0.468017 8.139047
0.469582 8.175758
0.471147 8.212787
0.472711 8.249985
0.474276 8.287201
0.475841 8.324283
0.477406 8.361078
0.478971 8.397434
0.480536 8.433199
0.482101 8.468226
0.483666 8.502368
0.485231 8.535484
0.486795 8.567438
0.488360 8.598101
0.489925 8.627352
0.491490 8.655080
0.493055 8.681183
0.494620 8.705571
0.496185 8.728167
0.497750 8.748910
0.499314 8.767750
0.500879 8.784654
0.502444 8.799605
0.504009 8.812602
0.505574 8.823657
0.507139 8.832801
0.508704 8.840077
0.510269 8.845544
0.511834 8.849271
0.513398 8.851341
0.514963 8.851849
0.516528 8.850895
0.518093 8.848590
0.519658 8.845051
0.521223 8.840398
0.522788 8.834758
0.524353 8.828256
0.525918 8.821022
0.527482 8.813184
0.529047 8.804869
0.530612 8.796204
0.532177 8.787310
0.533742 8.778306
0.535307 8.769307
0.536872 8.760422
0.538437 8.751756
0.540002 8.743406
0.541566 8.735465
0.543131 8.728016
0.544696 8.721138
0.546261 8.714901
0.547826 8.709368
0.549391 8.704592
0.550956 8.700620
0.552521 8.697491
0.554086 8.695235
0.555651 8.693873
0.557215 8.693417


0.000000 14.673812
0.003275 14.605767
0.006551 14.461259
0.009826 14.293594
0.013102 14.118871
0.016377 13.942978
0.019652 13.771171
0.022928 13.621639
0.026203 13.554435
0.029478 13.549382
0.032754 13.559488
0.036029 13.575444
0.039305 13.595276
0.042580 13.618415
0.045855 13.644675
0.049131 13.674004
0.052406 13.706401
0.055682 13.741884
0.058957 13.780472
0.062232 13.822183
0.065508 13.867029
0.068783 13.915017
0.072058 13.966145
0.075334 14.020405
0.078609 14.077788
0.081885 14.138277
0.085160 14.201856
0.088435 14.268508
0.091711 14.338217
0.094986 14.410968
0.098262 14.486748
0.101537 14.565546
0.104812 14.647353
0.108088 14.732158
0.111363 14.819946
0.114638 14.910696
0.117914 15.004379
0.121189 15.100951
0.124465 15.200352
0.127740 15.302503
0.131015 15.407307
0.134291 15.514641
0.137566 15.624365
0.140841 15.736318
0.144117 15.850322
0.147392 15.966184
0.150668 16.083702
0.153943 16.202663
0.157218 16.322849
0.160494 16.444043
0.163769 16.566023
0.167045 16.688571
0.170320 16.811470
0.173595 16.934505
0.176871 17.057464
0.180146 17.180137
0.183421 17.302314
0.186697 17.423785
0.189972 17.544337
0.193247 17.663749
0.196523 17.781797
0.199798 17.898241
0.203074 18.012829
0.206349 18.125287
0.209624 18.235316
0.212900 18.342587
0.216175 18.446730
0.219451 18.547331
0.222726 18.643916
0.226001 18.735940
0.229277 18.822774
0.232552 18.903681
0.235827 18.977770
0.239103 19.043906
0.242378 19.100401
0.245654 19.143954
0.248929 19.167724
0.252204 19.171192
0.255480 19.168204
0.258755 19.166660

0.258755 19.166660
0.260968 19.166801
0.263181 19.167221
0.265394 19.167920
0.267607 19.168897
0.269821 19.170152
0.272034 19.171682
0.274247 19.173485
0.276460 19.175558
0.278673 19.177899
0.280886 19.180504
0.283099 19.183370
0.285312 19.186493
0.287525 19.189867
0.289738 19.193489
0.291951 19.197353
0.294165 19.201454
0.296378 19.205785
0.298591 19.210340
0.300804 19.215114
0.303017 19.220098
0.305230 19.225286
0.307443 19.230671
0.309656 19.236243
0.311869 19.241995
0.314082 19.247919
0.316296 19.254006
0.318509 19.260246
0.320722 19.266630
0.322935 19.273149
0.325148 19.279793
0.327361 19.286552
0.329574 19.293415
0.331787 19.300373
0.334000 19.307413
0.336213 19.314526
0.338426 19.321701
0.340639 19.328925
0.342853 19.336189
0.345066 19.343480
0.347279 19.350787
0.349492 19.358099
0.351705 19.365404
0.353918 19.372690
0.356131 19.379946
0.358344 19.387159
0.360557 19.394319
0.362770 19.401413
0.364983 19.408430
0.367196 19.415359
0.369410 19.422188
0.371623 19.428907
0.373836 19.435503
0.376049 19.441966
0.378262 19.448285
0.380475 19.454450
0.382688 19.460450
0.384901 19.466276
0.387114 19.471917
0.389327 19.477364
0.391540 19.482608
0.393753 19.487640
0.395967 19.492451
0.398180 19.497033
0.400393 19.501378
0.402606 19.505479
0.404819 19.509329
0.407032 19.512921
0.409245 19.516249
0.411458 19.519307
0.413671 19.522090
0.415884 19.524593
0.418098 19.526813
0.420311 19.528744
0.422524 19.530383
0.424737 19.531729
0.426950 19.532778
0.429163 19.533528
0.431376 19.533979
0.433589 19.534130

0.433589 19.534130
0.435154 19.534017
0.436719 19.533681
0.438284 19.533122
0.439849 19.532340
0.441414 19.531338
0.442978 19.530118
0.444543 19.528682
0.446108 19.527035
0.447673 19.525178
0.449238 19.523117
0.450803 19.520856
0.452368 19.518400
0.453933 19.515753
0.455498 19.512922
0.457062 19.509913
0.458627 19.506732
0.460192 19.503386
0.461757 19.499880
0.463322 19.496224
0.464887 19.492424
0.466452 19.488487
0.468017 19.484422
0.469582 19.480236
0.471147 19.475938
0.472711 19.471536
0.474276 19.467037
0.475841 19.462452
0.477406 19.457787
0.478971 19.453052
0.480536 19.448256
0.482101 19.443405
0.483666 19.438510
0.485231 19.433579
0.486795 19.428619
0.488360 19.423640
